importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;
;A286;678;67;Autres charges exceptionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A287;681;68;Dotations aux amortissements, aux dépréciations et aux provisions (à inscrire dans les charges d'exploitation);AT001;true;0;;;;;;;;;;;;;;;;1
;A288;686;68;Dotations aux amortissements, aux dépréciations et aux provisions (à inscrire dans les charges financières);AT001;true;0;;;;;;;;;;;;;;;;1
;A289;687;68;Dotations aux amortissements, aux dépréciations et aux provisions (à inscrire dans les charges excepteionnelles);AT001;true;0;;;;;;;;;;;;;;;;1
;A290;691;69;Participation des salariés aux résultats;AT001;true;0;;;;;;;;;;;;;;;;1
;A291;695;69;Impôts sur les bénéfices;AT001;true;0;;;;;;;;;;;;;;;;1
;A292;696;69;Suppléments d'impôts sur les sociétés liés aux distributions;AT001;true;0;;;;;;;;;;;;;;;;1
;A293;698;69;Intégration fiscale;AT001;true;0;;;;;;;;;;;;;;;;1
;A294;699;69;Produits - Report en arrière des déficits;AT001;true;0;;;;;;;;;;;;;;;;1
;A295;701;70;Ventes de produits finis;AT001;true;0;;;;;;;;;;;;;;;;1
;A296;702;70;Ventes de produits intermédiaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A297;703;70;Ventes de produits résiduels;AT001;true;0;;;;;;;;;;;;;;;;1
;A298;704;70;Travaux;AT001;true;0;;;;;;;;;;;;;;;;1
;A299;705;70;Etudes;AT001;true;0;;;;;;;;;;;;;;;;1
;A300;706;70;Prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A301;707;70;Ventes de marchandises;AT001;true;0;;;;;;;;;;;;;;;;1
;A302;708;70;Produits des activités annexes;AT001;true;0;;;;;;;;;;;;;;;;1
;A303;709;70;Rabais, remises et ristournes accordés;AT001;true;0;;;;;;;;;;;;;;;;1
;A304;713;71;Variation des stocks des en-cours de production et de produits;AT001;true;0;;;;;;;;;;;;;;;;1
;A305;721;72;Immobilisations incorporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A306;722;72;Immobilisations corporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A307;741;74;Subventions d'exploitation;AT001;true;0;;;;;;;;;;;;;;;;1
;A308;742;74;Subventions d'équilibre;AT001;true;0;;;;;;;;;;;;;;;;1
;A309;747;74;Quote-part des subventions d'investissement virée au résultat de l'exercice;AT001;true;0;;;;;;;;;;;;;;;;1
;A310;751;75;Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A311;752;75;Revenus des immeubles non affectés aux activités professionnelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A312;753;75;Rémunérations de l'activité des administrateurs et des gérants;AT001;true;0;;;;;;;;;;;;;;;;1
;A313;754;75;Ristournes perçues des coopératives provenant des excédents;AT001;true;0;;;;;;;;;;;;;;;;1
;A314;755;75;Quotes-parts de résultat sur opérations faites en commun;AT001;true;0;;;;;;;;;;;;;;;;1
;A315;756;75;Gains de change sur créances et dettes commerciales;AT001;true;0;;;;;;;;;;;;;;;;1
;A316;757;75;Produits des cessions d'immobilisations incorporelles et corporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A317;758;75;Indemnités et autres produits;AT001;true;0;;;;;;;;;;;;;;;;1
;A318;761;76;Produits de participations;AT001;true;0;;;;;;;;;;;;;;;;1
;A319;762;76;Produits des autres immobilisations financières;AT001;true;0;;;;;;;;;;;;;;;;1
;A320;763;76;Revenus des autres créances;AT001;true;0;;;;;;;;;;;;;;;;1
;A321;764;76;Revenus des valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A322;765;76;Escomptes obtenus;AT001;true;0;;;;;;;;;;;;;;;;1
;A323;766;76;Gains de change financiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A324;767;76;Produits sur cession d'éléments financiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A325;768;76;Autres produits financiers;AT001;true;0;;;;;;;;;;;;;;;;1
;A326;772;77;(Compte à la disposition des entités pour enregistrer, en cours d'exercice, les produits sur exercices antérieurs);AT001;true;0;;;;;;;;;;;;;;;;1
;A327;778;77;Autres produits exceptionnels;AT001;true;0;;;;;;;;;;;;;;;;1
;A328;781;78;Reprises sur amortissements, dépréciations et provisions (à inscrire dans les produits d'exploitation);AT001;true;0;;;;;;;;;;;;;;;;1
;A329;786;78;Reprises sur dépréciations et provisions (à inscrire dans les produits financiers);AT001;true;0;;;;;;;;;;;;;;;;1
;A330;787;78;Reprises sur dépréciations et provisions (à inscrire dans les produits exceptionnels);AT001;true;0;;;;;;;;;;;;;;;;1
;A331;801;80;Engagements donnés par l'entité;AT001;true;0;;;;;;;;;;;;;;;;1
;A332;802;80;Engagements reçus par l'entité;AT001;true;0;;;;;;;;;;;;;;;;1
;A333;809;80;Contrepartie des engagements;AT001;true;0;;;;;;;;;;;;;;;;1
;A334;890;89;Bilan d'ouverture;AT001;true;0;;;;;;;;;;;;;;;;1
;A335;891;89;Bilan de clôture;AT001;true;0;;;;;;;;;;;;;;;;1
;A336;1011;101;Capital souscrit - non appelé;AT001;true;0;;;;;;;;;;;;;;;;1
;A337;1012;101;Capital souscrit - appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1
;A338;1013;101;Capital souscrit - appelé, versé;AT001;true;0;;;;;;;;;;;;;;;;1
;A339;1018;101;Capital souscrit soumis à des réglementations particulières;AT001;true;0;;;;;;;;;;;;;;;;1
;A340;1041;104;Primes d'émission;AT001;true;0;;;;;;;;;;;;;;;;1
;A341;1042;104;Primes de fusion;AT001;true;0;;;;;;;;;;;;;;;;1
;A342;1043;104;Primes d'apport;AT001;true;0;;;;;;;;;;;;;;;;1
;A343;1044;104;Primes de conversion d'obligations en actions;AT001;true;0;;;;;;;;;;;;;;;;1
;A344;1045;104;Bons de souscription d'actions;AT001;true;0;;;;;;;;;;;;;;;;1
;A345;1061;106;Réserve légale;AT001;true;0;;;;;;;;;;;;;;;;1
;A346;1062;106;Réserves indisponibles;AT001;true;0;;;;;;;;;;;;;;;;1
;A347;1063;106;Réserves statutaires ou contractuelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A348;1064;106;Réserves réglementées;AT001;true;0;;;;;;;;;;;;;;;;1
;A349;1068;106;Autres réserves;AT001;true;0;;;;;;;;;;;;;;;;1
;A350;1209;120;Acomptes sur dividendes;AT001;true;0;;;;;;;;;;;;;;;;1
;A351;1511;151;Provisions pour litiges;AT001;true;0;;;;;;;;;;;;;;;;1
;A352;1512;151;Provisions pour garanties données aux clients;AT001;true;0;;;;;;;;;;;;;;;;1
;A353;1514;151;Provisions pour amendes et pénalités;AT001;true;0;;;;;;;;;;;;;;;;1
;A354;1515;151;Provisions pour pertes de change;AT001;true;0;;;;;;;;;;;;;;;;1
;A355;1516;151;Provision pour pertes sur contrats;AT001;true;0;;;;;;;;;;;;;;;;1
;A356;1518;151;Autres provisions pour risques;AT001;true;0;;;;;;;;;;;;;;;;1
;A357;1521;152;Provsions pour pensions et obligations similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A358;1522;152;Provisions pour restructuration;AT001;true;0;;;;;;;;;;;;;;;;1
;A359;1523;152;Provisions pour impôts;AT001;true;0;;;;;;;;;;;;;;;;1
;A360;1524;152;Provisions pour renouvellement des immobilisations - entreprises concessionnaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A361;1525;152;Provisions pour gros entretien ou grandes révisions;AT001;true;0;;;;;;;;;;;;;;;;1
;A362;1526;152;Provisions pour remise en état;AT001;true;0;;;;;;;;;;;;;;;;1
;A363;1527;152;Autres provisions pour charges;AT001;true;0;;;;;;;;;;;;;;;;1
;A364;1618;161;Intérêts courus sur emprunts obligataires convertibles;AT001;true;0;;;;;;;;;;;;;;;;1
;A365;1638;163;Intérêts courus sur autres emprunts obligataires;AT001;true;0;;;;;;;;;;;;;;;;1
;A366;1648;164;Intérêts courus sur emprunts auprès des établissements de crédit;AT001;true;0;;;;;;;;;;;;;;;;1
;A367;1651;165;Dépôts;AT001;true;0;;;;;;;;;;;;;;;;1
;A368;1655;165;Cautionnements;AT001;true;0;;;;;;;;;;;;;;;;1
;A369;1658;165;Intérêts courus sur dépôts et cautionnements reçus;AT001;true;0;;;;;;;;;;;;;;;;1
;A370;1661;166;Comptes bloqués;AT001;true;0;;;;;;;;;;;;;;;;1
;A371;1662;166;Fons de participation;AT001;true;0;;;;;;;;;;;;;;;;1
;A372;1668;166;Intérêts courus sur participation des salariés;AT001;true;0;;;;;;;;;;;;;;;;1
;A373;1671;167;Emissions de titres participatifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A374;1674;167;Avances conditionnées de l'Etat;AT001;true;0;;;;;;;;;;;;;;;;1
;A375;1675;167;Emprunts participatifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A376;1681;168;Autres emprunts;AT001;true;0;;;;;;;;;;;;;;;;1
;A377;1685;168;Rentes viagères capitalisées;AT001;true;0;;;;;;;;;;;;;;;;1
;A378;1687;168;Autres dettes;AT001;true;0;;;;;;;;;;;;;;;;1
;A379;1688;168;Intérêts courus sur autres emprunts et dettes assimilées;AT001;true;0;;;;;;;;;;;;;;;;1
;A380;2011;201;Frais de constitution;AT001;true;0;;;;;;;;;;;;;;;;1
;A381;2012;201;Frais de premier établissement;AT001;true;0;;;;;;;;;;;;;;;;1
;A382;2013;201;Frais d'augmentation de capital et d'opérations diverses - fusions, scissions, transformations;AT001;true;0;;;;;;;;;;;;;;;;1
;A383;2081;208;Mali de fusion sur actifs incorporels;AT001;true;0;;;;;;;;;;;;;;;;1
;A384;2111;211;Terrains nus;AT001;true;0;;;;;;;;;;;;;;;;1
;A385;2112;211;Terrains aménagés;AT001;true;0;;;;;;;;;;;;;;;;1
;A386;2113;211;Sous-sols et sur-sols;AT001;true;0;;;;;;;;;;;;;;;;1
;A387;2114;211;Terrains de carrières (tréfonds);AT001;true;0;;;;;;;;;;;;;;;;1
;A388;2115;211;Terrains bâtis;AT001;true;0;;;;;;;;;;;;;;;;1
;A389;2131;213;Bâtiments;AT001;true;0;;;;;;;;;;;;;;;;1
;A390;2135;213;installations générales - agencements - aménagements des constructions;AT001;true;0;;;;;;;;;;;;;;;;1
;A391;2138;213;Ouvrages d'infrastructure;AT001;true;0;;;;;;;;;;;;;;;;1
;A392;2151;215;Installations complexes spécialisées;AT001;true;0;;;;;;;;;;;;;;;;1
;A393;2153;215;Installations à caractère spécifique;AT001;true;0;;;;;;;;;;;;;;;;1
;A394;2154;215;Matériel industriel;AT001;true;0;;;;;;;;;;;;;;;;1
;A395;2155;215;Outillage industriel;AT001;true;0;;;;;;;;;;;;;;;;1
;A396;2157;215;Agencements et aménagements des matériels et outillages industriels;AT001;true;0;;;;;;;;;;;;;;;;1
;A397;2181;218;installations générales, agencements, aménagements divers;AT001;true;0;;;;;;;;;;;;;;;;1
;A398;2182;218;Matériel de transport;AT001;true;0;;;;;;;;;;;;;;;;1
;A399;2183;218;Matériel de bureau et matériel informatique;AT001;true;0;;;;;;;;;;;;;;;;1
;A400;2184;218;Mobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A401;2185;218;Cheptel;AT001;true;0;;;;;;;;;;;;;;;;1
;A402;2186;218;Emballages récupérables;AT001;true;0;;;;;;;;;;;;;;;;1
;A403;2187;218;Mali de fusion sur actifs corporels;AT001;true;0;;;;;;;;;;;;;;;;1
;A404;2611;261;Actions;AT001;true;0;;;;;;;;;;;;;;;;1
;A405;2618;261;Autres titres;AT001;true;0;;;;;;;;;;;;;;;;1
;A406;2661;266;Droits représentatifs d'actifs nets remis en fiducie;AT001;true;0;;;;;;;;;;;;;;;;1
;A407;2671;267;Créances rattachées à des participations - groupe;AT001;true;0;;;;;;;;;;;;;;;;1
;A408;2674;267;Créances rattachées à des participations - hors groupe;AT001;true;0;;;;;;;;;;;;;;;;1
;A409;2675;267;Versements représentatifs d'apports non capitalisés - appels de fonds;AT001;true;0;;;;;;;;;;;;;;;;1
;A410;2676;267;Avances consolidables;AT001;true;0;;;;;;;;;;;;;;;;1
;A411;2677;267;Autres créances rattachées à des participations;AT001;true;0;;;;;;;;;;;;;;;;1
;A412;2678;267;Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A413;2681;268;Principal;AT001;true;0;;;;;;;;;;;;;;;;1
;A414;2688;268;Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A415;2711;271;Actions;AT001;true;0;;;;;;;;;;;;;;;;1
;A416;2718;271;Autres titres;AT001;true;0;;;;;;;;;;;;;;;;1
;A417;2721;272;Obligations;AT001;true;0;;;;;;;;;;;;;;;;1
;A418;2722;272;Bons;AT001;true;0;;;;;;;;;;;;;;;;1
;A419;2741;274;Prêts participatifs;AT001;true;0;;;;;;;;;;;;;;;;1
;A420;2742;274;Prêts aux associés;AT001;true;0;;;;;;;;;;;;;;;;1
;A421;2743;274;Prêts au personnel;AT001;true;0;;;;;;;;;;;;;;;;1
;A422;2748;274;Autres prêts;AT001;true;0;;;;;;;;;;;;;;;;1
;A423;2751;275;Dépôts;AT001;true;0;;;;;;;;;;;;;;;;1
;A424;2755;275;Cautionnements;AT001;true;0;;;;;;;;;;;;;;;;1
;A425;2761;276;Créances diverses;AT001;true;0;;;;;;;;;;;;;;;;1
;A426;2768;276;Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A427;2771;277;Actions propres ou parts propres;AT001;true;0;;;;;;;;;;;;;;;;1
;A428;2772;277;Actions propres ou parts propres en vois d'annulation;AT001;true;0;;;;;;;;;;;;;;;;1
;A429;2801;280;Frais d'établissement (même ventilation que celle du compte 201);AT001;true;0;;;;;;;;;;;;;;;;1
;A430;2803;280;Frais de développement;AT001;true;0;;;;;;;;;;;;;;;;1
;A431;2805;280;Cincessions et droits similaires, brevets, licences, solutions informatiques, droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A432;2806;280;Droit au bail;AT001;true;0;;;;;;;;;;;;;;;;1
;A433;2807;280;Fonds commercial;AT001;true;0;;;;;;;;;;;;;;;;1
;A434;2808;280;Autres immobilisations incorporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A435;2812;281;Agencements, aménagements de terrains (même ventilation que celle du compte 212);AT001;true;0;;;;;;;;;;;;;;;;1
;A436;2813;281;Constructions (même ventilation que celle du compte 213);AT001;true;0;;;;;;;;;;;;;;;;1
;A437;2814;281;Constructions sur sol d'autrui (même ventilation que celle du compte 214);AT001;true;0;;;;;;;;;;;;;;;;1
;A438;2815;281;Installations techniquesn matériels et outillages industriels (même ventilation que celle du compte 215);AT001;true;0;;;;;;;;;;;;;;;;1
;A439;2818;281;Autres immobilisations corporelles (même ventilation que celle du compte 218);AT001;true;0;;;;;;;;;;;;;;;;1
;A440;2901;290;Frais d'établissement;AT001;true;0;;;;;;;;;;;;;;;;1
;A441;2903;290;Frais de développement;AT001;true;0;;;;;;;;;;;;;;;;1
;A442;2905;290;Marques, procédés, droits et valeurs similaires;AT001;true;0;;;;;;;;;;;;;;;;1
;A443;2906;290;Droit au bail;AT001;true;0;;;;;;;;;;;;;;;;1
;A444;2907;290;Fonds commercial;AT001;true;0;;;;;;;;;;;;;;;;1
;A445;2908;290;Autres immobilisations incorporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A446;2911;291;Terrains;AT001;true;0;;;;;;;;;;;;;;;;1
;A447;2912;291;Agencements et aménagements de terrains;AT001;true;0;;;;;;;;;;;;;;;;1
;A448;2913;291;Constructions;AT001;true;0;;;;;;;;;;;;;;;;1
;A449;2914;291;Constructions sur sol d'autrui;AT001;true;0;;;;;;;;;;;;;;;;1
;A450;2915;291;Installations techniques, matériels et outillages industriels;AT001;true;0;;;;;;;;;;;;;;;;1
;A451;2918;291;Autres immobilisations corporelles;AT001;true;0;;;;;;;;;;;;;;;;1
;A452;2931;293;Immobilisations coporelles en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A453;2932;293;Immobilisations incorporelles en cours;AT001;true;0;;;;;;;;;;;;;;;;1
;A454;2961;296;Titres de participation;AT001;true;0;;;;;;;;;;;;;;;;1
;A455;2962;296;Titres évalués par équivalence;AT001;true;0;;;;;;;;;;;;;;;;1
;A456;2966;296;Autres formes de participation;AT001;true;0;;;;;;;;;;;;;;;;1
;A457;2967;296;Créances rattachées à des participations (même ventilation que celle du compte 267);AT001;true;0;;;;;;;;;;;;;;;;1
;A458;2968;296;Créances rattachées à des sociétés en participation (même ventilation que celle du compte 268);AT001;true;0;;;;;;;;;;;;;;;;1
;A459;2971;297;Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété);AT001;true;0;;;;;;;;;;;;;;;;1
;A460;2972;297;Titres immobilisés (droit de créance);AT001;true;0;;;;;;;;;;;;;;;;1
;A461;2973;297;Titres immobilisés de l'activité de portefeuille;AT001;true;0;;;;;;;;;;;;;;;;1
;A462;2974;297;Prêts;AT001;true;0;;;;;;;;;;;;;;;;1
;A463;2975;297;Dépôts et cautionnements versés;AT001;true;0;;;;;;;;;;;;;;;;1
;A464;2976;297;Autres créances immobilisées;AT001;true;0;;;;;;;;;;;;;;;;1
;A465;3221;322;Combustibles;AT001;true;0;;;;;;;;;;;;;;;;1
;A466;3222;322;Produits d'entretien;AT001;true;0;;;;;;;;;;;;;;;;1
;A467;3223;322;Fournitures d'atelier et d'usine;AT001;true;0;;;;;;;;;;;;;;;;1
;A468;3224;322;Fournitures de magasin;AT001;true;0;;;;;;;;;;;;;;;;1
;A469;3225;322;Fournitures de bureau;AT001;true;0;;;;;;;;;;;;;;;;1
;A470;3261;326;Emballages perdus;AT001;true;0;;;;;;;;;;;;;;;;1
;A471;3265;326;Emballages récupérables non identifiables;AT001;true;0;;;;;;;;;;;;;;;;1
;A472;3267;326;Emballages à usage mixte;AT001;true;0;;;;;;;;;;;;;;;;1
;A473;3581;358;Déchets;AT001;true;0;;;;;;;;;;;;;;;;1
;A474;3585;358;Rebuts;AT001;true;0;;;;;;;;;;;;;;;;1
;A475;3586;358;Matières de récupération;AT001;true;0;;;;;;;;;;;;;;;;1
;A476;4011;401;Fournisseurs - Achats de biens et de prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A477;4017;401;Fournisseurs - Retenues de garanties;AT001;true;0;;;;;;;;;;;;;;;;1
;A478;4041;404;Fournisseurs - Achats d'imoobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A479;4047;404;Fournisseurs d'immobilisations - Retenues de garanties;AT001;true;0;;;;;;;;;;;;;;;;1
;A480;4081;408;Fournisseurs;AT001;true;0;;;;;;;;;;;;;;;;1
;A481;4084;408;Fournisseurs d'immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A482;4088;408;Fournisseurs - Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A483;4091;409;Fournisseurs - Avances et acomptes versés sur commandes;AT001;true;0;;;;;;;;;;;;;;;;1
;A484;4096;409;Fournisseurs - Créances pour emballages et matériels à rendre;AT001;true;0;;;;;;;;;;;;;;;;1
;A485;4097;409;Fournisseurs - Autres avoirs;AT001;true;0;;;;;;;;;;;;;;;;1
;A486;4098;409;Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus;AT001;true;0;;;;;;;;;;;;;;;;1
;A487;4111;411;Clients - Ventes de biens ou de prestations de services;AT001;true;0;;;;;;;;;;;;;;;;1
;A488;4117;411;Clients - Retenues de garanties;AT001;true;0;;;;;;;;;;;;;;;;1
;A489;4181;418;Clients - Factures à établir;AT001;true;0;;;;;;;;;;;;;;;;1
;A490;4188;418;Clients - Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A491;4191;419;Clients - Avances et acomptes reçus sur commandes;AT001;true;0;;;;;;;;;;;;;;;;1
;A492;4196;419;Clients - Dettes pour emballages et matériels consignés;AT001;true;0;;;;;;;;;;;;;;;;1
;A493;4197;419;Clients - Autres avoirs;AT001;true;0;;;;;;;;;;;;;;;;1
;A494;4198;419;Rabais, remises, ristournes à accorder et autres avoirs à établir;AT001;true;0;;;;;;;;;;;;;;;;1
;A495;4246;424;Réserve spéciale;AT001;true;0;;;;;;;;;;;;;;;;1
;A496;4248;424;Comptes courants;AT001;true;0;;;;;;;;;;;;;;;;1
;A497;4282;428;Dettes provisionnées pour congés à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A498;4284;428;Dettes provisionnées pour participation des salariés aux résultats;AT001;true;0;;;;;;;;;;;;;;;;1
;A499;4286;428;Autres charges à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A500;4382;438;Charges sociales sur congés à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A501;4386;438;Autres charges à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A502;4421;442;Prélèvements à la source (Impôt sur le revenu);AT001;true;0;;;;;;;;;;;;;;;;1
;A503;4422;442;Prélèvements forfaitaires non libératoires;AT001;true;0;;;;;;;;;;;;;;;;1
;A504;4423;442;Retenues et prélèvements sur les distributions;AT001;true;0;;;;;;;;;;;;;;;;1
;A505;4452;445;TVA due intracommunautaire;AT001;true;0;;;;;;;;;;;;;;;;1
;A506;4455;445;Taxes sur le chiffre d'affaires à décaisser;AT001;true;0;;;;;;;;;;;;;;;;1
;A507;4456;445;Taxes sur le chiffre d'affaires déductibles;AT001;true;0;;;;;;;;;;;;;;;;1
;A508;4457;445;Taxes sur le chiffre d'affaires collectées;AT001;true;0;;;;;;;;;;;;;;;;1
;A509;4458;445;Taxes sur le chiffre d'affaires à régulariser ou en attente;AT001;true;0;;;;;;;;;;;;;;;;1
;A510;4481;448;Etat - Charges à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A511;4482;448;Etat - Produits à recevoir;AT001;true;0;;;;;;;;;;;;;;;;1
;A512;4551;455;Principal;AT001;true;0;;;;;;;;;;;;;;;;1
;A513;4558;455;Intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A514;4561;456;Associés - Comptes d'apport en société;AT001;true;0;;;;;;;;;;;;;;;;1
;A515;4562;456;Apporteurs - Capital appelé, non versé;AT001;true;0;;;;;;;;;;;;;;;;1
;A516;4563;456;Associés - Versements reçus sur augmentation de capital;AT001;true;0;;;;;;;;;;;;;;;;1
;A517;4564;456;Associés - Versements anticipés;AT001;true;0;;;;;;;;;;;;;;;;1
;A518;4566;456;Actionnaires défaillants;AT001;true;0;;;;;;;;;;;;;;;;1
;A519;4567;456;Associés - Capital à rembourser;AT001;true;0;;;;;;;;;;;;;;;;1
;A520;4581;458;Opérations courantes;AT001;true;0;;;;;;;;;;;;;;;;1
;A521;4588;458;intérêts courus;AT001;true;0;;;;;;;;;;;;;;;;1
;A522;4741;474;Différences d'évaluation sur les instruments financiers à terme - Actif;AT001;true;0;;;;;;;;;;;;;;;;1
;A523;4742;474;Différences d'évaluation sur jetons détenus - Actif;AT001;true;0;;;;;;;;;;;;;;;;1
;A524;4746;474;Différences d'évaluation de jetons sur des passifs - Actif;AT001;true;0;;;;;;;;;;;;;;;;1
;A525;4751;475;Différences d'évaluation sur instruments financiers à terme - Passif;AT001;true;0;;;;;;;;;;;;;;;;1
;A526;4752;475;Différences d'évaluation sur jetons détenus - Passif;AT001;true;0;;;;;;;;;;;;;;;;1
;A527;4756;475;Différences d'évaluation de jetons sur des passifs - Passif;AT001;true;0;;;;;;;;;;;;;;;;1
;A528;4761;476;Diminution des créances;AT001;true;0;;;;;;;;;;;;;;;;1
;A529;4762;476;Augmentation des dettes;AT001;true;0;;;;;;;;;;;;;;;;1
;A530;4768;476;Différences compensées par couverture de change;AT001;true;0;;;;;;;;;;;;;;;;1
;A531;4771;477;Augmentation des créances;AT001;true;0;;;;;;;;;;;;;;;;1
;A532;4772;477;Diminution des dettes;AT001;true;0;;;;;;;;;;;;;;;;1
;A533;4778;477;Différences compensées par couverture de change;AT001;true;0;;;;;;;;;;;;;;;;1
;A534;4781;478;Mali de fusion sur actif circulant;AT001;true;0;;;;;;;;;;;;;;;;1
;A535;4871;487;Produits constatés d'avance sur jetons émis;AT001;true;0;;;;;;;;;;;;;;;;1
;A536;4886;488;Charges;AT001;true;0;;;;;;;;;;;;;;;;1
;A537;4887;488;Produits;AT001;true;0;;;;;;;;;;;;;;;;1
;A538;4951;495;Comptes du groupe;AT001;true;0;;;;;;;;;;;;;;;;1
;A539;4955;495;Comptes courants des associés;AT001;true;0;;;;;;;;;;;;;;;;1
;A540;4958;495;Opérations faites en commun et en GIE;AT001;true;0;;;;;;;;;;;;;;;;1
;A541;4962;496;Créances sur cessions d'immobilisations;AT001;true;0;;;;;;;;;;;;;;;;1
;A542;4965;496;Créances sur cessions de valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A543;4967;496;Autres comptes débiteurs;AT001;true;0;;;;;;;;;;;;;;;;1
;A544;5021;502;Actions destinées à être attribuées aux employés et affectées à des plans déterminés;AT001;true;0;;;;;;;;;;;;;;;;1
;A545;5022;502;Actions disponibles pour les attribuées aux employés ou par la régularisation des cours de Bourse;AT001;true;0;;;;;;;;;;;;;;;;1
;A546;5031;503;Titres cotés;AT001;true;0;;;;;;;;;;;;;;;;1
;A547;5035;503;Titres non cotés;AT001;true;0;;;;;;;;;;;;;;;;1
;A548;5061;506;Titres cotés;AT001;true;0;;;;;;;;;;;;;;;;1
;A549;5065;506;Titres non cotés;AT001;true;0;;;;;;;;;;;;;;;;1
;A550;5081;508;Autres valeurs mobilières;AT001;true;0;;;;;;;;;;;;;;;;1
;A551;5082;508;Bons de souscription;AT001;true;0;;;;;;;;;;;;;;;;1
;A552;5088;508;intérêts courus sur obligations, bons et valeurs assimilées;AT001;true;0;;;;;;;;;;;;;;;;1
;A553;5111;511;Coupons échus à l'encaissement;AT001;true;0;;;;;;;;;;;;;;;;1
;A554;5112;511;Chèques à encaisser;AT001;true;0;;;;;;;;;;;;;;;;1
;A555;5113;511;Effets à l'encaissement;AT001;true;0;;;;;;;;;;;;;;;;1
;A556;5114;511;Effets à l'escompte;AT001;true;0;;;;;;;;;;;;;;;;1
;A557;5121;512;Comptes en euros;AT001;true;0;;;;;;;;;;;;;;;;1
;A558;5124;512;Comptes en devises;AT001;true;0;;;;;;;;;;;;;;;;1
;A559;5181;518;Intérêts courus à payer;AT001;true;0;;;;;;;;;;;;;;;;1
;A560;5188;518;Intérêts courus à recevoir;AT001;true;0;;;;;;;;;;;;;;;;1
;A561;5191;519;Crédit de mobilisation de créances commerciales;AT001;true;0;;;;;;;;;;;;;;;;1
;A562;5193;519;Mobilisation de créances nées à l'étranger;AT001;true;0;;;;;;;;;;;;;;;;1
;A563;5198;519;Intérêts courus sur concours bancaires courants;AT001;true;0;;;;;;;;;;;;;;;;1
;A564;5903;590;Actions;AT001;true;0;;;;;;;;;;;;;;;;1
;A565;5904;590;Autres titres conférant un droit de propriété;AT001;true;0;;;;;;;;;;;;;;;;1
;A566;5906;590;Obligations;AT001;true;0;;;;;;;;;;;;;;;;1
;A567;5908;590;Autres valeurs mobilières de placement et créances assimilées;AT001;true;0;;;;;;;;;;;;;;;;1
;A568;6021;602;Matières consommables;AT001;true;0;;;;;;;;;;;;;;;;1
;A569;6022;602;Fournitures consommables;AT001;true;0;;;;;;;;;;;;;;;;1
;A570;6026;602;Emballages;AT001;true;0;;;;;;;;;;;;;;;;1
